URL,Project,Station,Camera,FileName,DateTime,Species,Sex,Age,ID,IdvCount,Category,SciName,Behavior
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0093.JPG,,,,IMG_0093.JPG,2017-02-13 20:11:09,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0094.JPG,,,,IMG_0094.JPG,2017-02-13 20:11:09,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0095.JPG,,,,IMG_0095.JPG,2017-02-13 22:13:05,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0096.JPG,,,,IMG_0096.JPG,2017-02-13 22:13:05,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0097.JPG,,,,IMG_0097.JPG,2017-02-13 22:13:06,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0098.JPG,,,,IMG_0098.JPG,2017-02-13 23:30:30,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0099.JPG,,,,IMG_0099.JPG,2017-02-13 23:30:30,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0100.JPG,,,,IMG_0100.JPG,2017-02-13 23:30:31,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0101.JPG,,,,IMG_0101.JPG,2017-02-14 06:16:00,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0102.JPG,,,,IMG_0102.JPG,2017-02-14 06:16:01,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0103.JPG,,,,IMG_0103.JPG,2017-02-14 06:16:02,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0104.JPG,,,,IMG_0104.JPG,2017-02-14 06:16:03,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0105.JPG,,,,IMG_0105.JPG,2017-02-14 06:16:04,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0106.JPG,,,,IMG_0106.JPG,2017-02-14 06:16:04,NA,NA,NA,NA,1,NA,NA,NA
